source	target
GO:0055008	GO:0055010
GO:0001885	GO:0008065
GO:0001885	GO:0061028
GO:0016925	GO:1990466
GO:0060742	GO:0060528
GO:0060742	GO:0060529
GO:0098939	GO:0098972
GO:0048232	GO:0007283
GO:0006754	GO:0015986
GO:0006754	GO:0006756
GO:0015986	GO:0042776
GO:0007520	GO:0014905
GO:0006066	GO:0046164
GO:0046164	GO:0016095
GO:0016095	GO:0016488
GO:0006188	GO:0006189
GO:0006188	GO:0032264
GO:0006471	GO:0070213
GO:0006471	GO:0018120
GO:0006471	GO:0140289
GO:0006471	GO:0018312
GO:0006471	GO:0070212
GO:0003181	GO:0003186
GO:0003181	GO:0003183
GO:0046777	GO:1990938
GO:0008406	GO:0008585
GO:0008406	GO:0008584
GO:0072144	GO:0072255
GO:0010998	GO:0036492
GO:0002523	GO:0002232
GO:0016482	GO:0006895
GO:0016482	GO:0061502
GO:0016482	GO:0042147
GO:0016482	GO:0045022
GO:0030101	GO:0002323
GO:0030101	GO:0001787
GO:0002323	GO:0043320
GO:0061009	GO:0035622
GO:0050907	GO:0050912
GO:0050907	GO:0050968
GO:0050907	GO:0050911
GO:0050912	GO:0001581
GO:0050912	GO:0001580
GO:0050912	GO:0001582
GO:0048562	GO:0048557
GO:0048562	GO:0042471
GO:0048562	GO:0048048
GO:0048562	GO:0048570
GO:0018342	GO:0018344
GO:0018342	GO:0018343
GO:0019884	GO:0048007
GO:0016571	GO:0034969
GO:0016571	GO:1990258
GO:0034969	GO:0034971
GO:0034969	GO:0043985
GO:0034969	GO:0034972
GO:0034969	GO:0034970
GO:0018105	GO:0042501
GO:0018105	GO:0036289
GO:0016048	GO:0050960
GO:0016048	GO:0050965
GO:0050960	GO:0120169
GO:0001759	GO:0060492
GO:0042157	GO:0042158
GO:0002063	GO:0003433
GO:0003433	GO:0003431
GO:0034440	GO:0019395
GO:0034440	GO:0034439
GO:0019395	GO:0006635
GO:0019395	GO:0010430
GO:0019395	GO:0001561
GO:0006635	GO:0033539
GO:0006635	GO:0033540
GO:0006497	GO:0045234
GO:0006497	GO:0051366
GO:0006497	GO:0006501
GO:0006497	GO:0140438
GO:0006497	GO:0018345
GO:0034982	GO:0006627
GO:0051216	GO:0060532
GO:0051216	GO:0061975
GO:0051216	GO:0060534
GO:0051216	GO:0060351
GO:0009395	GO:1902247
GO:0009395	GO:0045339
GO:0042373	GO:0042371
GO:0032835	GO:0072224
GO:0048845	GO:0003169
GO:0048845	GO:0060577
GO:0042359	GO:0070640
GO:0070640	GO:0036378
GO:0006606	GO:0006607
GO:0006606	GO:0006610
GO:0042447	GO:0010816
GO:0035148	GO:0060876
GO:0035148	GO:0072175
GO:0043647	GO:0032958
GO:0043647	GO:0071545
GO:0032958	GO:0032959
GO:0050982	GO:0035995
GO:0050982	GO:0050974
GO:0072028	GO:0072273
GO:0042073	GO:0035735
GO:0042073	GO:0035720
GO:0042073	GO:0035721
GO:0045324	GO:0032511
GO:0032511	GO:0043328
GO:1990266	GO:0072672
GO:0002495	GO:0002491
GO:0002495	GO:0019886
GO:0006487	GO:0042543
GO:0006487	GO:0018279
GO:0008610	GO:1903966
GO:0055013	GO:0055014
GO:0055013	GO:0055015
GO:0000023	GO:0000025
GO:0009132	GO:0009133
GO:0042278	GO:0006152
GO:0042278	GO:0046122
GO:0006152	GO:0046130
GO:0046130	GO:0019510
GO:0046130	GO:0006148
GO:0046130	GO:0006154
GO:0048645	GO:0060914
GO:0048645	GO:0060440
GO:0003205	GO:0003231
GO:0003205	GO:0003230
GO:0051665	GO:0031580
GO:0031580	GO:0001766
GO:0031580	GO:0044855
GO:0006641	GO:0019433
GO:0006641	GO:0006642
GO:0006641	GO:0019432
GO:0006641	GO:0036153
GO:0016121	GO:1901176
GO:0001944	GO:0060426
GO:0001944	GO:0061300
GO:0001944	GO:0061298
GO:0019043	GO:0075713
GO:0042147	GO:0034499
GO:0042147	GO:0034498
GO:0042147	GO:0071955
GO:0007507	GO:0007512
GO:0072104	GO:0072277
GO:0030282	GO:0035630
GO:0048705	GO:0048704
GO:0048704	GO:0060272
GO:0048704	GO:0048701
GO:0060272	GO:0036023
GO:0022605	GO:0048160
GO:0034770	GO:0034773
GO:0034770	GO:0034771
GO:0034770	GO:0034772
GO:0010498	GO:0036503
GO:0010498	GO:0010499
GO:0036503	GO:0071712
GO:0060767	GO:0060517
GO:0050832	GO:0061760
GO:0009165	GO:0009263
GO:0009165	GO:0046940
GO:0009263	GO:0009265
GO:0060009	GO:0097368
GO:0019852	GO:0019853
GO:0031365	GO:0006480
GO:0031365	GO:0006474
GO:0006480	GO:0018013
GO:0006480	GO:0035570
GO:0006480	GO:0018011
GO:0061448	GO:0060612
GO:0061448	GO:0060427
GO:0061448	GO:0035989
GO:0060612	GO:0060613
GO:0060612	GO:0060611
GO:0042982	GO:0042983
GO:0042982	GO:0042987
GO:0051643	GO:0051685
GO:0016575	GO:0070933
GO:0016575	GO:0070932
GO:0070933	GO:1990678
GO:0050974	GO:0050910
GO:0050974	GO:0050976
GO:0050974	GO:0050966
GO:0060571	GO:0021503
GO:0060425	GO:0060460
GO:0060425	GO:0060461
GO:0072175	GO:0001838
GO:0072175	GO:0030916
GO:0001838	GO:0001841
GO:0001838	GO:0003144
GO:0001838	GO:0072079
GO:0046381	GO:0006055
GO:0008333	GO:0032510
GO:0008333	GO:0098943
GO:0032510	GO:0061764
GO:0001501	GO:0048706
GO:0048706	GO:0072498
GO:0048738	GO:0003229
GO:0048738	GO:0003228
GO:0048738	GO:0003162
GO:0048738	GO:0003161
GO:0003229	GO:0003166
GO:0003229	GO:0003165
GO:0046185	GO:1903190
GO:0046185	GO:0046294
GO:0002218	GO:0002758
GO:0002758	GO:0002220
GO:0002220	GO:0002223
GO:0002220	GO:0002752
GO:0002220	GO:0002222
GO:0002292	GO:0043379
GO:0046940	GO:0061566
GO:0046940	GO:0061567
GO:0046940	GO:0061565
GO:0009156	GO:0009398
GO:0060061	GO:0060064
GO:0061842	GO:0051642
GO:0051642	GO:0051660
GO:0051642	GO:0051661
GO:0036363	GO:0036364
GO:0035570	GO:0035573
GO:0035570	GO:0035572
GO:0006490	GO:0006488
GO:0006807	GO:0018916
GO:0006807	GO:0018960
GO:0042822	GO:0032361
GO:0042822	GO:0042823
GO:0048821	GO:0048822
GO:0046487	GO:0009436
GO:0046487	GO:0006097
GO:0019682	GO:0061624
GO:0019682	GO:0046166
GO:0097264	GO:1990092
GO:0044242	GO:0009104
GO:0002508	GO:0002509
GO:0072006	GO:0072210
GO:0072006	GO:0039019
GO:0060411	GO:0060413
GO:0060411	GO:0003148
GO:0060411	GO:0060412
GO:0060413	GO:0003289
GO:0060413	GO:0003290
GO:0003032	GO:0070483
GO:0043473	GO:0048066
GO:0043473	GO:0033059
GO:0048066	GO:0048069
GO:0098773	GO:0060887
GO:0042116	GO:0001774
GO:0001774	GO:0002282
GO:0097021	GO:0097022
GO:0006011	GO:0097359
GO:0006011	GO:0006258
GO:0006509	GO:0051089
GO:0006704	GO:0034651
GO:0006904	GO:0016081
GO:0048565	GO:0007494
GO:0048565	GO:0061525
GO:0048565	GO:0048566
GO:0071545	GO:0046855
GO:0071545	GO:0071544
GO:0019079	GO:0039694
GO:0039694	GO:0039689
GO:0048859	GO:0021547
GO:0048859	GO:0021905
GO:0097094	GO:0060363
GO:0060363	GO:0060364
GO:0060363	GO:0060367
GO:0060363	GO:0060366
GO:0042403	GO:0006590
GO:0042403	GO:0042404
GO:0051673	GO:0035915
GO:0009790	GO:0009792
GO:0009792	GO:0043009
GO:0043009	GO:0001701
GO:0070734	GO:0098532
GO:0071604	GO:0032905
GO:0060322	GO:0097065
GO:0018158	GO:0018171
GO:0006582	GO:0042438
GO:0042438	GO:0006583
GO:0042159	GO:0002084
GO:0042159	GO:1990697
GO:0035909	GO:0035912
GO:0019627	GO:0000050
GO:0046470	GO:0036151
GO:0046470	GO:0034638
GO:0046470	GO:0036152
GO:0048048	GO:0048596
GO:0006501	GO:0061739
GO:0061028	GO:0014045
GO:0061028	GO:0090557
GO:0035747	GO:0035782
GO:0046398	GO:0006065
GO:0016358	GO:0150018
GO:0030324	GO:0060458
GO:0030324	GO:0060459
GO:0006029	GO:0030201
GO:0030201	GO:0015015
GO:0009240	GO:0019287
GO:0035268	GO:0018406
GO:0032456	GO:0032458
GO:0046477	GO:0006680
GO:0046477	GO:0006683
GO:0046950	GO:0046951
GO:0046950	GO:0046952
GO:0072050	GO:0072284
GO:0060601	GO:0060599
GO:0003228	GO:0003163
GO:0000054	GO:0000056
GO:0000054	GO:0000055
GO:0046415	GO:0034418
GO:0045137	GO:0046546
GO:0045137	GO:0046545
GO:0001763	GO:0048755
GO:0072659	GO:0036371
GO:0042100	GO:0002358
GO:0042100	GO:0002322
GO:0046500	GO:0033353
GO:0046500	GO:0006556
GO:0061383	GO:0061430
GO:0099637	GO:0099627
GO:0099627	GO:0099630
GO:0006241	GO:0044211
GO:0006241	GO:0044210
GO:0060026	GO:0060027
GO:0060027	GO:0022007
GO:0060027	GO:0090246
GO:0002430	GO:0038178
GO:0030595	GO:0002548
GO:0019693	GO:0046390
GO:0046390	GO:0006015
GO:0060055	GO:0061042
GO:0008207	GO:0032341
GO:0008207	GO:0042448
GO:0032341	GO:0032342
GO:0019883	GO:0048006
GO:0055010	GO:0003220
GO:0055010	GO:0003221
GO:0055010	GO:0003222
GO:0016042	GO:1903965
GO:0033059	GO:0043482
GO:0043482	GO:0048757
GO:0045730	GO:0002679
GO:0002679	GO:0002536
GO:0002679	GO:0045728
GO:0080111	GO:0035511
GO:0035511	GO:0035552
GO:0018894	GO:0019341
GO:0042823	GO:0009443
GO:0001654	GO:0043010
GO:0043010	GO:0031077
GO:0043010	GO:0031076
GO:0006734	GO:0019661
GO:0051293	GO:0051294
GO:0051293	GO:0040001
GO:0051294	GO:0051296
GO:0000038	GO:0042761
GO:0045337	GO:0010142
GO:0035262	GO:0061040
GO:0072683	GO:0035683
GO:0072683	GO:0035684
GO:0030433	GO:0097466
GO:0042987	GO:0034205
GO:0014904	GO:0014906
GO:0014904	GO:0048741
GO:0035036	GO:0007339
GO:0048483	GO:0021784
GO:0007517	GO:0007522
GO:0007517	GO:0060538
GO:0051873	GO:0051838
GO:0043968	GO:0043977
GO:0051790	GO:0046360
GO:0051790	GO:0019542
GO:1903441	GO:0097500
GO:0072077	GO:0072283
GO:0005997	GO:0005998
GO:0061061	GO:0007525
GO:0016051	GO:0009312
GO:0007369	GO:0001702
GO:0060135	GO:0001893
GO:0048880	GO:0150063
GO:0002260	GO:0043029
GO:0002260	GO:0001782
GO:0019673	GO:0009298
GO:0018149	GO:0019800
GO:0042448	GO:0006701
GO:0072049	GO:0072278
GO:0040001	GO:0000132
GO:0032836	GO:0072274
GO:0099536	GO:0099538
GO:0018206	GO:0017196
GO:0043367	GO:0002361
GO:0048733	GO:1903699
GO:0002270	GO:0002273
GO:0018243	GO:0097370
GO:0048332	GO:0048340
GO:0048332	GO:0048319
GO:0051648	GO:0032252
GO:0060538	GO:0060539
GO:0072141	GO:0072259
GO:0046464	GO:0052651
GO:0005976	GO:0000272
GO:0000272	GO:0093001
GO:0045087	GO:0002228
GO:0002228	GO:0042267
GO:0042267	GO:0002420
GO:0006474	GO:0017192
GO:0006474	GO:0017190
GO:0003221	GO:0003226
GO:0001923	GO:0002337
GO:0018345	GO:0018230
GO:0033540	GO:0140493
GO:0030047	GO:0007014
GO:0043383	GO:0045060
GO:0014002	GO:0021897
GO:0048566	GO:0048611
GO:1901292	GO:0009143
GO:0009143	GO:0009204
GO:0060351	GO:0003417
GO:0009313	GO:0051692
GO:0060349	GO:0060350
GO:0060441	GO:0060431
GO:0072079	GO:0072172
GO:0072079	GO:0072289
GO:0072172	GO:0060676
GO:0006672	GO:0006677
GO:0006677	GO:0006681
GO:0006681	GO:0006682
GO:0018011	GO:0018012
GO:0036289	GO:1990579
GO:0006613	GO:0006614
GO:0001889	GO:0097421
GO:0099590	GO:0098884
GO:0010818	GO:0035705
GO:0001782	GO:0001922
